,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_REMOTE_ICP_CONFIGURATION,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
2305,Figueira de Castelo Rodrigo,2022,8,Guarda,2510,2877,0,0,0,35,26,7,5,4244,111,1021,11,73,5387
2306,Figueira de Castelo Rodrigo,2022,9,Guarda,2494,2894,0,1,0,27,19,8,12,4248,111,1020,9,67,5388
2307,Figueira de Castelo Rodrigo,2022,10,Guarda,2407,2978,4,0,0,22,20,19,8,4247,111,1019,8,73,5385
2308,Figueira de Castelo Rodrigo,2022,11,Guarda,2494,2888,68,0,0,31,23,7,11,4243,111,1019,9,140,5382
2309,Figueira de Castelo Rodrigo,2022,12,Guarda,2315,3065,92,0,1,28,29,10,8,4242,111,1018,9,168,5380
2310,Figueira de Castelo Rodrigo,2023,1,Guarda,2244,3132,102,0,0,32,24,12,5,4238,111,1019,8,175,5376
2311,Figueira de Castelo Rodrigo,2023,2,Guarda,2237,3132,59,0,0,30,26,10,5,4234,111,1015,9,130,5369
2312,Figueira de Castelo Rodrigo,2023,3,Guarda,1977,3387,113,0,1,32,26,12,9,4231,111,1015,7,193,5364
2313,Figueira de Castelo Rodrigo,2023,4,Guarda,1917,3447,85,0,0,28,27,10,9,4231,111,1015,7,159,5364
2314,Figueira de Castelo Rodrigo,2023,5,Guarda,1734,3630,111,0,0,33,25,7,12,4231,111,1015,7,188,5364
2315,Figueira de Castelo Rodrigo,2023,6,Guarda,1631,3725,27,0,0,29,25,15,11,4219,112,1016,9,107,5356
2316,Figueira de Castelo Rodrigo,2023,7,Guarda,1346,4014,2,0,0,46,41,11,5,4223,112,1018,7,105,5360
2317,Figueira de Castelo Rodrigo,2023,8,Guarda,1203,4160,3,0,12,25,22,14,10,4224,112,1020,7,86,5363
2318,Figueira de Castelo Rodrigo,2023,9,Guarda,928,4424,2,0,0,26,26,14,6,4212,112,1020,8,74,5352
2319,Figueira de Castelo Rodrigo,2023,10,Guarda,777,4573,6,0,0,38,25,20,15,4210,112,1022,6,104,5350
2320,Figueira de Castelo Rodrigo,2023,11,Guarda,611,4737,2,0,0,54,47,15,11,4206,112,1024,6,129,5348
2321,Figueira de Castelo Rodrigo,2023,12,Guarda,553,4794,1,0,0,39,24,25,13,4204,112,1024,7,102,5347
2322,Figueira de Castelo Rodrigo,2024,1,Guarda,523,4818,1,0,0,36,26,13,9,4198,112,1025,6,85,5341
2323,Figueira de Castelo Rodrigo,2024,2,Guarda,455,4875,0,0,0,19,13,5,2,4186,112,1025,7,39,5330
2324,Figueira de Castelo Rodrigo,2024,3,Guarda,508,4822,2,0,0,30,23,13,10,4187,112,1025,6,78,5330
2325,Figueiró dos Vinhos,2022,3,Leiria,2380,2850,0,0,0,3,7,4,4,4079,95,1044,12,18,5230
2326,Figueiró dos Vinhos,2022,4,Leiria,2356,2874,0,0,0,20,15,10,8,4082,95,1041,12,53,5230
2327,Figueiró dos Vinhos,2022,5,Leiria,2321,2913,3,0,0,14,12,10,6,4083,95,1044,12,45,5234
2328,Figueiró dos Vinhos,2022,6,Leiria,2329,2902,2,0,0,28,24,10,7,4080,95,1044,12,71,5231
2329,Figueiró dos Vinhos,2022,7,Leiria,2292,2937,1,0,0,19,22,6,3,4077,95,1044,13,51,5229
2330,Figueiró dos Vinhos,2022,8,Leiria,2283,2948,1,0,0,32,26,15,10,4079,95,1044,13,84,5231
2331,Figueiró dos Vinhos,2022,9,Leiria,2274,2959,3,0,0,21,24,14,9,4083,95,1043,12,71,5233
2332,Figueiró dos Vinhos,2022,10,Leiria,2033,3198,3,0,0,14,11,14,6,4083,95,1041,12,48,5231
2333,Figueiró dos Vinhos,2022,11,Leiria,2149,3069,69,0,0,19,18,23,3,4077,95,1034,12,132,5218
2334,Figueiró dos Vinhos,2022,12,Leiria,1877,3347,167,0,2,23,17,19,9,4087,95,1031,11,237,5224
2335,Figueiró dos Vinhos,2023,1,Leiria,1779,3451,94,0,4,26,15,18,11,4092,95,1032,11,168,5230
2336,Figueiró dos Vinhos,2023,2,Leiria,1695,3535,170,0,1,21,19,9,7,4093,95,1030,12,227,5230
2337,Figueiró dos Vinhos,2023,3,Leiria,1345,3886,138,0,1,21,20,17,13,4095,95,1030,11,210,5231
2338,Figueiró dos Vinhos,2023,4,Leiria,1246,3985,114,0,1,27,16,9,6,4095,95,1030,11,173,5231
2339,Figueiró dos Vinhos,2023,5,Leiria,1127,4104,58,0,0,30,28,15,14,4095,95,1030,11,145,5231
2340,Figueiró dos Vinhos,2023,6,Leiria,1015,4234,23,0,0,26,28,9,8,4110,95,1034,10,94,5249
2341,Figueiró dos Vinhos,2023,7,Leiria,911,4343,2,0,0,20,21,19,9,4119,95,1031,9,71,5254
2342,Figueiró dos Vinhos,2023,8,Leiria,836,4418,1,0,3,36,27,8,8,4120,95,1030,9,83,5254
2343,Figueiró dos Vinhos,2023,9,Leiria,806,4451,1,0,0,16,17,14,12,4126,95,1027,9,60,5257
2344,Figueiró dos Vinhos,2023,10,Leiria,732,4526,10,0,0,29,19,18,7,4127,95,1027,9,83,5258
2345,Figueiró dos Vinhos,2023,11,Leiria,691,4569,2,0,0,25,19,18,12,4132,95,1026,7,76,5260
2346,Figueiró dos Vinhos,2023,12,Leiria,671,4584,1,0,0,27,14,14,6,4131,95,1022,7,62,5255
2347,Figueiró dos Vinhos,2024,1,Leiria,632,4626,5,0,0,25,23,19,12,4131,95,1025,7,84,5258
2348,Figueiró dos Vinhos,2024,2,Leiria,599,4654,0,0,0,19,8,9,1,4129,95,1022,7,37,5253
2349,Figueiró dos Vinhos,2024,3,Leiria,520,4728,2,0,0,20,19,20,13,4126,95,1021,6,74,5248
2350,Fornos de Algodres,2022,3,Guarda,2347,1762,0,0,0,1,3,2,1,3257,80,748,24,7,4109
2351,Fornos de Algodres,2022,4,Guarda,2320,1787,0,0,0,4,6,6,2,3256,80,747,24,18,4107
2352,Fornos de Algodres,2022,5,Guarda,2262,1838,1,0,0,4,5,2,3,3248,80,748,24,15,4100
2353,Fornos de Algodres,2022,6,Guarda,2352,1749,1,0,0,7,4,3,6,3249,80,748,24,21,4101
2354,Fornos de Algodres,2022,7,Guarda,2274,1832,0,0,0,7,4,3,3,3251,80,750,25,17,4106
2355,Fornos de Algodres,2022,8,Guarda,2247,1861,1,0,0,5,7,4,5,3253,80,752,23,22,4108
2356,Fornos de Algodres,2022,9,Guarda,2179,1933,1,0,0,10,6,6,1,3255,80,755,22,24,4112
2357,Fornos de Algodres,2022,10,Guarda,2077,2032,1,0,0,6,7,2,8,3251,80,756,22,24,4109
2358,Fornos de Algodres,2022,11,Guarda,2176,1931,97,0,0,4,3,8,2,3252,80,755,20,114,4107
2359,Fornos de Algodres,2022,12,Guarda,1921,2189,125,0,0,8,8,8,2,3254,80,755,21,151,4110
2360,Fornos de Algodres,2023,1,Guarda,1889,2218,48,0,2,9,4,6,3,3254,80,754,19,72,4107
2361,Fornos de Algodres,2023,2,Guarda,1951,2159,16,0,0,2,3,9,1,3260,80,751,19,31,4110
2362,Fornos de Algodres,2023,3,Guarda,1632,2474,34,0,0,10,5,7,1,3256,80,750,20,57,4106
2363,Fornos de Algodres,2023,4,Guarda,1604,2502,93,0,0,11,9,15,5,3256,80,750,20,133,4106
2364,Fornos de Algodres,2023,5,Guarda,1425,2681,241,0,0,15,10,12,3,3256,80,750,20,281,4106
2365,Fornos de Algodres,2023,6,Guarda,1322,2786,33,0,0,12,9,5,4,3259,80,748,21,63,4108
2366,Fornos de Algodres,2023,7,Guarda,1170,2939,0,0,0,13,10,8,8,3258,80,750,21,39,4109
2367,Fornos de Algodres,2023,8,Guarda,1094,3025,3,0,2,8,6,10,8,3265,80,754,20,37,4119
2368,Fornos de Algodres,2023,9,Guarda,940,3177,3,0,0,5,4,9,8,3265,80,753,19,29,4117
2369,Fornos de Algodres,2023,10,Guarda,853,3262,3,0,0,19,16,12,5,3263,80,753,19,55,4115
2370,Fornos de Algodres,2023,11,Guarda,671,3445,2,0,0,20,12,5,7,3264,80,754,18,46,4116
2371,Fornos de Algodres,2023,12,Guarda,605,3509,1,0,0,19,12,12,5,3262,80,753,19,49,4114
2372,Fornos de Algodres,2024,1,Guarda,373,3748,0,0,0,19,10,13,7,3267,81,755,18,49,4121
2373,Fornos de Algodres,2024,2,Guarda,256,3862,0,0,0,11,11,6,2,3263,81,755,19,30,4118
2374,Fornos de Algodres,2024,3,Guarda,217,3899,0,0,0,12,13,6,4,3259,81,757,19,35,4116
2400,Fronteira,2022,3,Portalegre,469,2057,0,1,0,11,10,6,5,2006,30,475,15,33,2526
2401,Fronteira,2022,4,Portalegre,478,2050,2,0,0,22,23,11,8,2006,30,477,15,66,2528
2402,Fronteira,2022,5,Portalegre,431,2095,1,0,0,21,17,7,8,2004,30,479,13,54,2526
2403,Fronteira,2022,6,Portalegre,395,2133,1,0,0,31,25,6,11,2006,30,479,13,74,2528
2404,Fronteira,2022,7,Portalegre,355,2185,0,0,0,24,24,15,4,2013,30,481,16,67,2540
2405,Fronteira,2022,8,Portalegre,345,2192,0,0,0,24,21,7,10,2013,30,480,14,62,2537
2406,Fronteira,2022,9,Portalegre,348,2195,1,0,0,16,14,11,6,2019,30,480,14,48,2543
2407,Fronteira,2022,10,Portalegre,328,2215,2,0,0,28,22,10,4,2020,30,480,13,66,2543
2408,Fronteira,2022,11,Portalegre,347,2207,34,0,0,24,21,9,12,2025,30,486,13,100,2554
2409,Fronteira,2022,12,Portalegre,339,2216,50,1,0,21,19,10,16,2025,30,486,14,117,2555
2410,Fronteira,2023,1,Portalegre,269,2285,30,1,0,24,26,11,7,2025,30,487,12,99,2554
2411,Fronteira,2023,2,Portalegre,275,2276,28,0,0,24,19,13,3,2022,30,487,12,87,2551
2412,Fronteira,2023,3,Portalegre,223,2328,35,0,0,18,17,16,8,2021,30,488,12,94,2551
2413,Fronteira,2023,4,Portalegre,218,2333,14,0,0,18,18,10,3,2021,30,488,12,63,2551
2414,Fronteira,2023,5,Portalegre,224,2327,10,0,0,26,17,3,5,2021,30,488,12,61,2551
2415,Fronteira,2023,6,Portalegre,213,2350,4,0,0,22,22,8,8,2026,30,493,14,64,2563
2416,Fronteira,2023,7,Portalegre,208,2361,1,0,0,17,16,15,17,2030,30,492,17,66,2569
2417,Fronteira,2023,8,Portalegre,199,2371,2,0,0,20,19,6,8,2031,30,493,16,55,2570
2418,Fronteira,2023,9,Portalegre,206,2365,1,0,0,13,19,9,6,2035,30,492,14,48,2571
2419,Fronteira,2023,10,Portalegre,192,2380,4,0,0,10,9,9,1,2035,30,493,14,33,2572
2420,Fronteira,2023,11,Portalegre,201,2382,1,0,0,23,17,11,2,2033,30,491,29,54,2583
2421,Fronteira,2023,12,Portalegre,194,2379,1,0,0,17,16,5,2,2036,30,492,15,41,2573
2422,Fronteira,2024,1,Portalegre,194,2384,0,0,0,18,16,22,5,2043,30,491,14,61,2578
2423,Fronteira,2024,2,Portalegre,176,2401,0,0,0,13,8,1,0,2041,30,492,14,22,2577
2424,Fronteira,2024,3,Portalegre,168,2410,1,0,0,20,16,12,3,2043,30,491,14,52,2578
2425,Fundão,2022,3,Castelo Branco,6518,17512,2,0,0,37,30,38,23,17705,348,5917,60,130,24030
2426,Fundão,2022,4,Castelo Branco,6632,17405,12,0,0,98,93,89,60,17701,348,5927,61,352,24037
2427,Fundão,2022,5,Castelo Branco,6378,17671,10,0,0,148,116,82,42,17692,348,5950,59,398,24049
2428,Fundão,2022,6,Castelo Branco,6303,17773,9,1,0,142,122,70,51,17703,348,5960,65,395,24076
2429,Fundão,2022,7,Castelo Branco,5898,18183,5,0,0,105,95,68,27,17699,348,5968,66,300,24081
2430,Fundão,2022,8,Castelo Branco,5708,18382,2,2,0,151,134,80,67,17703,348,5978,61,436,24090
2431,Fundão,2022,9,Castelo Branco,5606,18502,3,1,0,125,92,103,33,17715,348,5985,60,357,24108
2432,Fundão,2022,10,Castelo Branco,5389,18732,52,1,0,122,111,112,41,17736,348,5980,57,439,24121
2433,Fundão,2022,11,Castelo Branco,5602,18498,305,1,0,145,113,86,38,17729,349,5966,56,688,24100
2434,Fundão,2022,12,Castelo Branco,5377,18732,440,1,10,155,134,97,60,17734,349,5967,59,897,24109
2435,Fundão,2023,1,Castelo Branco,5230,18879,346,0,30,158,118,118,58,17739,349,5962,59,828,24109
2436,Fundão,2023,2,Castelo Branco,5141,18970,287,1,1,135,102,91,45,17743,349,5961,58,662,24111
2437,Fundão,2023,3,Castelo Branco,4512,19610,314,1,5,132,114,123,73,17745,349,5970,58,762,24122
2438,Fundão,2023,4,Castelo Branco,4328,19795,275,0,0,119,121,83,62,17745,349,5971,58,660,24123
2439,Fundão,2023,5,Castelo Branco,4068,20055,346,0,0,176,134,72,63,17745,349,5971,58,791,24123
2440,Fundão,2023,6,Castelo Branco,3874,20372,58,0,0,167,149,74,55,17814,349,6015,68,503,24246
2441,Fundão,2023,7,Castelo Branco,3644,20619,23,0,1,166,146,87,59,17823,349,6026,65,482,24263
2442,Fundão,2023,8,Castelo Branco,3348,20934,13,0,18,147,136,113,62,17838,349,6033,62,489,24282
2443,Fundão,2023,9,Castelo Branco,3199,21091,20,0,0,118,99,83,43,17855,349,6031,55,363,24290
2444,Fundão,2023,10,Castelo Branco,2794,21521,21,0,1,139,108,102,53,17865,349,6044,57,424,24315
2445,Fundão,2023,11,Castelo Branco,2877,21460,9,0,0,177,141,118,38,17880,349,6049,59,483,24337
2446,Fundão,2023,12,Castelo Branco,2459,21881,5,0,0,108,87,120,21,17877,350,6052,61,341,24340
2447,Fundão,2024,1,Castelo Branco,2009,22328,3,0,0,140,105,92,44,17873,350,6057,57,384,24337
2448,Fundão,2024,2,Castelo Branco,1708,22622,6,0,0,88,81,45,11,17860,351,6062,57,231,24330
2449,Fundão,2024,3,Castelo Branco,1659,22694,12,0,0,97,78,106,21,17876,351,6069,57,314,24353
2450,Gavião,2022,3,Portalegre,1664,1863,1,1,0,9,7,4,3,2891,45,578,13,25,3527
2451,Gavião,2022,4,Portalegre,1503,2015,5,0,0,13,12,11,11,2888,45,574,11,52,3518
2452,Gavião,2022,5,Portalegre,1451,2062,3,0,0,19,12,3,6,2884,45,573,11,43,3513
2453,Gavião,2022,6,Portalegre,1571,1944,3,0,0,22,19,11,3,2886,45,574,10,58,3515
2454,Gavião,2022,7,Portalegre,1205,2309,5,0,0,23,15,8,2,2884,45,576,9,53,3514
2455,Gavião,2022,8,Portalegre,1009,2509,0,1,0,22,17,9,6,2887,45,577,9,55,3518
2456,Gavião,2022,9,Portalegre,950,2573,2,0,0,18,17,13,5,2892,45,578,8,55,3523
2457,Gavião,2022,10,Portalegre,788,2737,3,0,0,22,11,5,4,2892,45,579,9,45,3525
2458,Gavião,2022,11,Portalegre,794,2727,217,0,0,32,23,17,3,2890,44,578,9,292,3521
2459,Gavião,2022,12,Portalegre,574,2946,346,0,2,28,29,20,9,2891,44,577,8,434,3520
2460,Gavião,2023,1,Portalegre,481,3042,91,0,2,33,23,8,7,2893,44,578,8,164,3523
2461,Gavião,2023,2,Portalegre,454,3075,86,1,0,25,19,11,9,2900,44,578,7,151,3529
2462,Gavião,2023,3,Portalegre,270,3262,71,0,0,25,21,14,5,2902,44,579,7,136,3532
2463,Gavião,2023,4,Portalegre,296,3236,39,0,0,38,30,16,9,2902,44,579,7,132,3532
2464,Gavião,2023,5,Portalegre,196,3336,26,0,0,36,27,13,10,2902,44,579,7,112,3532
2465,Gavião,2023,6,Portalegre,191,3344,6,0,0,28,23,7,9,2902,44,582,7,73,3535
2466,Gavião,2023,7,Portalegre,193,3346,2,0,0,22,25,12,8,2906,44,584,5,69,3539
2467,Gavião,2023,8,Portalegre,175,3365,1,0,2,29,23,13,13,2907,44,584,5,81,3540
2468,Gavião,2023,9,Portalegre,175,3364,3,0,0,20,12,11,9,2906,44,584,5,55,3539
2469,Gavião,2023,10,Portalegre,184,3351,8,0,0,36,32,8,9,2904,44,582,5,93,3535
2470,Gavião,2023,11,Portalegre,238,3299,1,0,0,28,27,12,14,2906,44,582,5,82,3537
2471,Gavião,2023,12,Portalegre,289,3245,0,0,0,14,15,14,4,2903,44,582,5,47,3534
2472,Gavião,2024,1,Portalegre,218,3314,0,0,0,27,19,15,5,2899,44,584,5,66,3532
2473,Gavião,2024,2,Portalegre,149,3373,2,0,0,17,16,12,3,2891,44,582,5,50,3522
2474,Gavião,2024,3,Portalegre,138,3379,1,0,0,15,16,19,7,2886,45,582,4,58,3517
2475,Golegã,2022,3,Santarém,1518,2619,2,1,0,9,7,4,3,2931,43,1143,20,26,4137
2476,Golegã,2022,4,Santarém,1558,2602,0,0,0,13,15,18,7,2936,43,1162,19,53,4160
2477,Golegã,2022,5,Santarém,1460,2761,2,0,0,25,20,47,7,2934,43,1225,19,101,4221
2478,Golegã,2022,6,Santarém,1520,2731,0,0,0,35,31,28,7,2940,43,1249,19,101,4251
2479,Golegã,2022,7,Santarém,1358,2890,2,0,0,19,16,11,3,2936,43,1250,19,51,4248
2480,Golegã,2022,8,Santarém,1305,2952,4,0,0,24,24,14,11,2942,43,1253,19,77,4257
2481,Golegã,2022,9,Santarém,1270,2952,2,0,0,28,22,49,10,2947,43,1212,20,111,4222
2482,Golegã,2022,10,Santarém,1221,3000,16,0,0,17,17,32,13,2951,43,1201,26,95,4221
2483,Golegã,2022,11,Santarém,1173,3031,86,0,0,19,21,38,14,2954,43,1188,19,178,4204
2484,Golegã,2022,12,Santarém,1070,3117,160,0,2,26,20,33,4,2955,43,1171,18,245,4187
2485,Golegã,2023,1,Santarém,1021,3161,93,0,1,43,32,25,7,2953,43,1169,17,201,4182
2486,Golegã,2023,2,Santarém,1010,3180,57,0,0,37,35,9,14,2958,43,1171,18,152,4190
2487,Golegã,2023,3,Santarém,889,3301,69,0,2,35,26,32,10,2952,43,1177,18,174,4190
2488,Golegã,2023,4,Santarém,871,3319,71,0,0,41,38,14,16,2952,43,1177,18,180,4190
2489,Golegã,2023,5,Santarém,846,3344,32,0,0,53,39,14,12,2952,43,1177,18,150,4190
2490,Golegã,2023,6,Santarém,797,3478,8,0,0,35,37,14,15,2959,43,1256,17,109,4275
2491,Golegã,2023,7,Santarém,781,3500,3,0,1,37,34,8,20,2961,43,1258,19,103,4281
2492,Golegã,2023,8,Santarém,746,3532,1,0,3,33,32,16,22,2966,43,1252,17,107,4278
2493,Golegã,2023,9,Santarém,579,3665,7,0,0,34,29,45,13,2966,43,1218,17,128,4244
2494,Golegã,2023,10,Santarém,543,3730,4,0,0,51,39,43,28,2972,43,1218,40,165,4273
2495,Golegã,2023,11,Santarém,493,3755,0,0,0,48,42,28,13,2974,43,1213,18,131,4248
2496,Golegã,2023,12,Santarém,487,3760,1,0,0,25,19,26,7,2979,43,1207,18,78,4247
2497,Golegã,2024,1,Santarém,461,3786,2,0,0,49,40,19,13,2983,43,1203,18,123,4247
2498,Golegã,2024,2,Santarém,385,3859,2,0,0,19,21,13,6,2978,43,1205,18,61,4244
2499,Golegã,2024,3,Santarém,331,3924,1,0,0,37,30,16,7,2979,43,1215,18,91,4255
2500,Gondomar,2022,3,Porto,45385,37393,11,0,0,147,114,90,43,69372,548,12476,382,405,82778
2501,Gondomar,2022,4,Porto,46122,36672,24,0,0,320,291,152,93,69377,548,12480,389,880,82794
2502,Gondomar,2022,5,Porto,43969,38858,24,0,0,390,285,178,86,69389,548,12495,395,963,82827
2503,Gondomar,2022,6,Porto,44222,38638,23,0,0,402,334,172,136,69423,548,12494,395,1067,82860
2504,Gondomar,2022,7,Porto,42923,39992,24,0,0,366,308,152,81,69474,548,12499,394,931,82915
2505,Gondomar,2022,8,Porto,42444,40527,24,0,0,489,377,180,122,69505,548,12511,407,1192,82971
2506,Gondomar,2022,9,Porto,42143,40916,28,3,0,334,278,215,86,69534,548,12533,444,944,83059
2507,Gondomar,2022,10,Porto,41111,41927,88,2,1,310,280,221,110,69554,548,12538,398,1012,83038
2508,Gondomar,2022,11,Porto,41266,41816,860,0,0,347,253,229,87,69605,549,12527,401,1776,83082
2509,Gondomar,2022,12,Porto,39857,43250,947,0,45,357,287,296,82,69629,549,12525,404,2014,83107
2510,Gondomar,2023,1,Porto,39405,43752,988,1,90,525,339,290,91,69653,550,12551,403,2324,83157
2511,Gondomar,2023,2,Porto,39125,44086,713,2,20,416,340,215,106,69713,550,12550,398,1812,83211
2512,Gondomar,2023,3,Porto,37621,45606,688,0,53,436,362,292,104,69729,550,12555,393,1935,83227
2513,Gondomar,2023,4,Porto,37267,45960,603,0,4,443,345,225,110,69728,550,12556,393,1730,83227
2514,Gondomar,2023,5,Porto,36544,46683,717,0,3,544,397,256,144,69728,550,12556,393,2061,83227
2515,Gondomar,2023,6,Porto,36162,47213,118,0,1,517,451,210,128,69847,550,12575,403,1425,83375
2516,Gondomar,2023,7,Porto,35198,48173,20,0,8,511,419,205,129,69859,551,12577,384,1292,83371
2517,Gondomar,2023,8,Porto,34496,48913,24,0,70,442,348,191,133,69880,551,12586,392,1208,83409
2518,Gondomar,2023,9,Porto,33553,49940,31,0,11,378,295,221,101,69915,551,12599,428,1037,83493
2519,Gondomar,2023,10,Porto,32358,51138,53,0,16,479,371,237,112,69961,551,12607,377,1268,83496
2520,Gondomar,2023,11,Porto,31439,52101,10,0,9,644,450,285,85,69971,551,12601,417,1483,83540
2521,Gondomar,2023,12,Porto,30870,52656,8,0,2,365,288,297,69,69959,551,12602,414,1029,83526
2522,Gondomar,2024,1,Porto,28821,54674,9,1,0,560,381,371,67,69982,551,12601,361,1389,83495
2523,Gondomar,2024,2,Porto,25495,57975,12,0,1,263,226,149,42,69960,551,12601,358,693,83470
2524,Gondomar,2024,3,Porto,22126,61439,13,0,25,459,363,348,61,70029,551,12629,356,1269,83565
2525,Gouveia,2022,3,Guarda,4489,6400,4,0,0,15,12,10,5,8986,142,1716,45,46,10889
2526,Gouveia,2022,4,Guarda,4510,6379,10,0,0,27,29,27,16,8975,142,1727,45,109,10889
2527,Gouveia,2022,5,Guarda,4214,6673,6,0,0,40,25,23,5,8971,142,1729,45,99,10887
2528,Gouveia,2022,6,Guarda,4402,6478,10,0,0,36,27,28,18,8962,142,1729,47,119,10880
2529,Gouveia,2022,7,Guarda,3996,6897,4,0,0,37,39,27,17,8967,142,1734,50,124,10893
2530,Gouveia,2022,8,Guarda,3828,7060,3,0,0,48,39,41,13,8963,142,1733,50,144,10888
2531,Gouveia,2022,9,Guarda,3756,7130,1,0,0,30,27,38,11,8965,142,1731,48,107,10886
2532,Gouveia,2022,10,Guarda,3738,7140,18,0,0,42,38,29,6,8959,142,1731,46,133,10878
2533,Gouveia,2022,11,Guarda,3748,7144,136,0,0,39,29,28,14,8970,143,1733,46,246,10892
2534,Gouveia,2022,12,Guarda,3673,7217,105,1,2,31,29,39,13,8964,143,1737,46,220,10890
2535,Gouveia,2023,1,Guarda,3618,7263,121,0,1,44,30,47,13,8954,143,1739,45,256,10881
2536,Gouveia,2023,2,Guarda,3518,7365,121,0,0,25,24,21,7,8955,143,1741,44,198,10883
2537,Gouveia,2023,3,Guarda,3140,7733,165,0,3,38,34,44,21,8947,143,1739,44,305,10873
2538,Gouveia,2023,4,Guarda,2622,8251,203,0,2,39,30,21,15,8947,143,1739,44,310,10873
2539,Gouveia,2023,5,Guarda,2131,8742,461,0,1,47,36,33,18,8947,143,1739,44,596,10873
2540,Gouveia,2023,6,Guarda,1802,9065,72,0,0,35,37,40,20,8936,142,1745,44,204,10867
2541,Gouveia,2023,7,Guarda,1443,9434,2,0,0,34,29,26,17,8942,142,1748,45,108,10877
2542,Gouveia,2023,8,Guarda,1347,9539,2,0,4,33,30,37,19,8945,143,1755,43,125,10886
2543,Gouveia,2023,9,Guarda,1279,9596,10,0,0,24,14,48,9,8935,143,1756,41,105,10875
2544,Gouveia,2023,10,Guarda,1037,9842,10,0,0,33,28,46,6,8943,143,1754,39,123,10879
2545,Gouveia,2023,11,Guarda,882,9997,5,0,2,60,46,43,15,8943,143,1756,37,171,10879
2546,Gouveia,2023,12,Guarda,763,10131,3,0,0,25,21,48,11,8948,143,1763,40,108,10894
2547,Gouveia,2024,1,Guarda,753,10131,2,0,0,43,27,35,10,8942,143,1763,36,117,10884
2548,Gouveia,2024,2,Guarda,658,10215,1,0,0,22,13,19,6,8933,143,1760,37,61,10873
2549,Gouveia,2024,3,Guarda,648,10224,4,0,0,37,28,32,7,8933,143,1759,37,108,10872
2550,Grândola,2022,3,Setúbal,1577,10887,2,0,0,39,32,22,22,9776,185,2399,104,117,12464
2551,Grândola,2022,4,Setúbal,1848,10629,9,0,0,81,80,49,32,9783,186,2400,108,251,12477
2552,Grândola,2022,5,Setúbal,1434,11076,9,0,0,99,81,47,24,9801,194,2409,106,260,12510
2553,Grândola,2022,6,Setúbal,1508,11020,8,0,0,105,109,46,41,9808,194,2417,109,309,12528
2554,Grândola,2022,7,Setúbal,1315,11224,9,0,0,97,68,42,15,9815,194,2422,108,231,12539
2555,Grândola,2022,8,Setúbal,1310,11248,9,0,0,127,116,63,40,9835,194,2423,106,355,12558
2556,Grândola,2022,9,Setúbal,1231,11335,14,0,0,98,85,39,23,9842,194,2426,104,259,12566
2557,Grândola,2022,10,Setúbal,1217,11365,16,0,0,81,73,58,19,9851,194,2430,107,247,12582
2558,Grândola,2022,11,Setúbal,1300,11281,95,0,0,98,74,51,31,9845,197,2428,111,349,12581
2559,Grândola,2022,12,Setúbal,1212,11374,147,0,8,89,84,42,37,9848,198,2430,110,407,12586
2560,Grândola,2023,1,Setúbal,1223,11383,125,0,8,117,92,62,27,9862,198,2435,111,431,12606
2561,Grândola,2023,2,Setúbal,1201,11417,151,0,0,87,89,55,33,9861,204,2437,116,415,12618
2562,Grândola,2023,3,Setúbal,1158,11478,78,0,11,106,95,51,28,9872,205,2436,123,369,12636
2563,Grândola,2023,4,Setúbal,1084,11552,64,0,0,96,85,40,45,9872,205,2436,123,330,12636
2564,Grândola,2023,5,Setúbal,1114,11522,63,0,0,129,107,44,41,9872,205,2436,123,384,12636
2565,Grândola,2023,6,Setúbal,1135,11546,18,0,0,113,98,32,40,9916,205,2445,115,301,12681
2566,Grândola,2023,7,Setúbal,1179,11529,3,0,0,106,107,48,49,9940,205,2451,112,313,12708
2567,Grândola,2023,8,Setúbal,1084,11644,3,0,13,96,77,45,44,9957,205,2453,113,278,12728
2568,Grândola,2023,9,Setúbal,1194,11547,3,0,0,83,69,49,48,9968,204,2455,114,252,12741
2569,Grândola,2023,10,Setúbal,959,11800,6,0,0,100,95,29,34,9976,204,2464,115,264,12759
2570,Grândola,2023,11,Setúbal,976,11822,5,0,0,142,102,48,39,9975,205,2501,117,336,12798
2571,Grândola,2023,12,Setúbal,923,11884,4,0,0,93,69,45,26,9979,205,2508,115,237,12807
2572,Grândola,2024,1,Setúbal,913,11899,11,0,0,131,103,72,37,9984,205,2513,110,354,12812
2573,Grândola,2024,2,Setúbal,691,12118,4,0,0,57,60,39,19,9982,205,2512,110,179,12809
2574,Grândola,2024,3,Setúbal,661,12164,8,0,0,81,58,41,19,9985,205,2520,115,207,12825
2575,Guarda,2022,3,Guarda,9474,21049,4,0,0,87,68,40,27,24037,472,5925,89,226,30523
